game_id,player_name,game_date,home,opponent,team,position,starter,minutes,field_goals_made,field_goals_attempted,three_points_made,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,points,free_throws_made,free_throws_attempted,personal_fouls,plus_minus,team_ortg,team_drtg,team_pace,opp_ortg,opp_drtg,opp_pace,player_usg_pct,player_ts_pct,player_per
0022500681,Jamir Watkins,2026-01-29,1,MIL,WAS,,0,20.668333333333333,1,7,0,9,1,8,0,1,1,1,4,2,2,2,7.0,,,,,,,,,
0022500688,Jamir Watkins,2026-01-30,1,LAL,WAS,,0,34.8,3,11,2,6,3,3,2,1,1,2,8,0,0,3,-15.0,,,,,,,,,
0022500707,Jamir Watkins,2026-02-01,1,SAC,WAS,,0,16.033333333333335,3,7,1,6,2,4,0,1,0,0,8,1,2,2,2.0,,,,,,,,,
0022500733,Jamir Watkins,2026-02-05,0,DET,WAS,,0,25.916666666666668,2,5,1,3,1,2,2,1,1,1,6,1,2,2,8.0,,,,,,,,,
0022500747,Jamir Watkins,2026-02-07,0,BKN,WAS,SG,1,45.166666666666664,4,12,1,1,0,1,1,1,2,1,13,4,4,5,-12.0,,,,,,,,,
0022500758,Jamir Watkins,2026-02-08,1,MIA,WAS,,0,33.416666666666664,5,10,1,7,3,4,2,1,2,0,12,1,3,1,-33.0,,,,,,,,,
0022500776,Jamir Watkins,2026-02-11,0,CLE,WAS,C,1,28.516666666666666,7,16,2,3,2,1,2,0,0,1,16,0,2,5,-22.0,,,,,,,,,
0022500803,Jamir Watkins,2026-02-20,1,IND,WAS,,0,23.383333333333333,5,11,1,4,1,3,2,2,0,0,11,0,0,4,12.0,,,,,,,,,
0022500822,Jamir Watkins,2026-02-22,1,CHA,WAS,,0,16.466666666666665,5,10,3,4,2,2,1,0,1,0,13,0,1,2,13.0,,,,,,,,,
0022500832,Jamir Watkins,2026-02-24,0,ATL,WAS,,0,27.266666666666666,6,8,2,2,0,2,1,2,0,1,14,0,0,5,9.0,,,,,,,,,
0022500865,Jamir Watkins,2026-02-28,1,TOR,WAS,,0,21.283333333333335,4,5,2,2,0,2,0,0,1,0,10,0,1,1,0.0,,,,,,,,,
0022500879,Jamir Watkins,2026-03-02,1,HOU,WAS,,0,18.466666666666665,3,4,1,3,0,3,4,1,0,0,7,0,0,3,4.0,,,,,,,,,
0022500082,Jamison Battle,2025-10-22,0,ATL,TOR,,0,9.083333333333334,1,3,0,3,1,2,0,0,0,0,2,0,0,0,4.0,,,,,,,,,
0022500092,Jamison Battle,2025-10-24,1,MIL,TOR,,0,10.55,3,3,3,2,0,2,0,1,0,1,9,0,0,1,11.0,,,,,,,,,
0022500111,Jamison Battle,2025-10-26,0,DAL,TOR,,0,6.801666666666667,1,2,1,1,0,1,0,0,0,1,3,0,0,1,-2.0,,,,,,,,,
0022500022,Jamison Battle,2025-10-31,0,CLE,TOR,,0,15.05,7,7,6,1,0,1,0,0,1,1,20,0,0,1,28.0,,,,,,,,,
0022500152,Jamison Battle,2025-11-02,1,MEM,TOR,,0,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,,,,,,,,,
0022500165,Jamison Battle,2025-11-04,1,MIL,TOR,,0,4.516666666666667,1,2,0,0,0,0,1,0,0,0,2,0,0,1,0.0,,,,,,,,,
0022500030,Jamison Battle,2025-11-07,0,ATL,TOR,,0,6.266666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.0,,,,,,,,,
0022500184,Jamison Battle,2025-11-08,0,PHI,TOR,,0,0.15333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,,,,,,,,,
0022500207,Jamison Battle,2025-11-11,0,BKN,TOR,,0,13.1,1,2,1,3,0,3,1,0,0,0,3,0,0,0,0.0,,,,,,,,,
0022500225,Jamison Battle,2025-11-13,0,CLE,TOR,,0,5.666666666666667,1,1,0,1,0,1,0,0,0,1,2,0,0,0,5.0,,,,,,,,,
0022500258,Jamison Battle,2025-11-19,0,PHI,TOR,,0,3.466666666666667,1,3,0,0,0,0,0,0,0,0,2,0,0,1,3.0,,,,,,,,,
0022500050,Jamison Battle,2025-11-21,1,WAS,TOR,,0,3.7,1,1,0,2,0,2,0,0,0,1,2,0,0,2,-3.0,,,,,,,,,
0022500284,Jamison Battle,2025-11-24,1,CLE,TOR,,0,1.5833333333333335,0,0,0,0,0,0,0,0,0,0,3,3,3,0,-1.0,,,,,,,,,
0022500063,Jamison Battle,2025-11-26,1,IND,TOR,,0,13.948333333333334,1,2,0,3,0,3,0,0,0,0,2,0,0,0,-10.0,,,,,,,,,
0022500303,Jamison Battle,2025-11-30,0,NYK,TOR,SF,1,11.25,2,4,0,1,0,1,0,0,0,1,4,0,0,0,-13.0,,,,,,,,,
0022500336,Jamison Battle,2025-12-04,1,LAL,TOR,,0,15.75,4,5,1,3,0,3,1,0,0,0,10,1,2,1,5.0,,,,,,,,,
0022500344,Jamison Battle,2025-12-05,1,CHA,TOR,,0,14.166666666666666,1,1,1,3,2,1,1,0,0,0,3,0,0,2,0.0,,,,,,,,,
0022500374,Jamison Battle,2025-12-18,0,MIL,TOR,,0,4.9,0,2,0,2,0,2,1,0,0,1,0,0,0,1,0.0,,,,,,,,,
0022500388,Jamison Battle,2025-12-20,1,BOS,TOR,,0,6.45,0,1,0,2,0,2,1,0,0,0,0,0,0,0,1.0,,,,,,,,,
0022500397,Jamison Battle,2025-12-21,0,BKN,TOR,,0,12.4,2,5,0,3,1,2,1,0,0,0,4,0,0,1,4.0,,,,,,,,,
0022500414,Jamison Battle,2025-12-23,0,MIA,TOR,,0,15.4,4,4,3,2,1,1,1,2,0,1,11,0,0,2,15.0,,,,,,,,,
0022500425,Jamison Battle,2025-12-26,0,WAS,TOR,,0,9.55,0,3,0,0,0,0,1,0,0,0,0,0,0,1,-4.0,,,,,,,,,
0022500441,Jamison Battle,2025-12-28,1,GSW,TOR,,0,0.8033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
0022500451,Jamison Battle,2025-12-29,1,ORL,TOR,,0,3.6666666666666665,1,1,0,1,1,0,0,0,0,0,2,0,0,2,2.0,,,,,,,,,
0022500468,Jamison Battle,2025-12-31,1,DEN,TOR,,0,6.255,1,2,0,1,1,0,0,0,0,0,2,0,0,0,5.0,,,,,,,,,
0022500516,Jamison Battle,2026-01-07,0,CHA,TOR,,0,7.566666666666666,1,2,0,1,1,0,0,0,0,0,2,0,0,0,1.0,,,,,,,,,
0022500532,Jamison Battle,2026-01-09,0,BOS,TOR,,0,11.62,1,2,0,2,0,2,1,1,0,0,2,0,0,0,13.0,,,,,,,,,
0022500550,Jamison Battle,2026-01-11,1,PHI,TOR,,0,14.696666666666667,2,6,0,2,1,1,0,0,0,1,5,1,3,3,9.0,,,,,,,,,
0022500560,Jamison Battle,2026-01-12,1,PHI,TOR,,0,7.933333333333334,1,2,1,2,0,2,0,0,0,1,3,0,0,0,-10.0,,,,,,,,,
0022500571,Jamison Battle,2026-01-14,0,IND,TOR,SG,1,19.516666666666666,2,4,1,3,0,3,1,0,0,2,5,0,0,1,24.0,,,,,,,,,
0022500607,Jamison Battle,2026-01-18,0,LAL,TOR,,0,8.333333333333334,0,1,0,2,0,2,0,0,0,0,0,0,0,1,-12.0,,,,,,,,,
0022500618,Jamison Battle,2026-01-20,0,GSW,TOR,,0,15.463333333333333,3,6,2,2,1,1,3,0,1,0,9,1,1,2,5.0,,,,,,,,,
0022500626,Jamison Battle,2026-01-21,0,SAC,TOR,,0,7.616666666666667,1,3,1,3,0,3,0,0,0,0,3,0,0,1,-6.0,,,,,,,,,
0022500642,Jamison Battle,2026-01-23,0,POR,TOR,,0,9.466666666666667,1,1,1,0,0,0,0,0,0,1,3,0,0,2,2.0,,,,,,,,,
0022500675,Jamison Battle,2026-01-28,1,NYK,TOR,,0,2.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,,,,,,,,,
0022500706,Jamison Battle,2026-02-01,1,UTA,TOR,,0,3.716666666666667,0,2,0,1,1,0,0,0,0,1,0,0,0,0,-2.0,,,,,,,,,
0022500736,Jamison Battle,2026-02-05,1,CHI,TOR,,0,13.733333333333333,1,3,0,1,1,0,1,0,0,0,2,0,0,0,7.0,,,,,,,,,
0022500759,Jamison Battle,2026-02-08,1,IND,TOR,,0,7.416666666666667,0,4,0,2,1,1,0,0,0,0,0,0,0,1,-2.0,,,,,,,,,
0022500781,Jamison Battle,2026-02-11,1,DET,TOR,,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,,,,,,,,
0022500819,Jamison Battle,2026-02-22,0,MIL,TOR,,0,8.833333333333334,2,2,1,3,1,2,0,0,0,0,5,0,0,0,11.0,,,,,,,,,
0022500834,Jamison Battle,2026-02-24,1,OKC,TOR,,0,9.1,1,3,0,1,1,0,1,0,0,0,2,0,0,1,-2.0,,,,,,,,,
0022500843,Jamison Battle,2026-02-25,1,SAS,TOR,,0,6.423333333333333,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1.0,,,,,,,,,
0022500865,Jamison Battle,2026-02-28,0,WAS,TOR,,0,16.716666666666665,2,4,2,4,1,3,0,0,0,0,6,0,0,2,-11.0,,,,,,,,,
0022500887,Jamison Battle,2026-03-03,1,NYK,TOR,,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,,,,,,,,,
0022500903,Jamison Battle,2026-03-05,0,MIN,TOR,,0,9.533333333333333,1,3,0,5,1,4,1,0,0,0,2,0,0,0,7.0,,,,,,,,,
0022500924,Jamison Battle,2026-03-08,1,DAL,TOR,,0,4.183333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,,,,,,,,
0022500940,Jamison Battle,2026-03-10,0,HOU,TOR,,0,8.816666666666666,1,3,1,2,0,2,0,1,0,0,3,0,0,0,9.0,,,,,,,,,
0022500948,Jamison Battle,2026-03-11,0,NOP,TOR,,0,10.15,1,1,1,1,0,1,0,0,0,0,3,0,0,0,12.0,,,,,,,,,
0022500005,Jarace Walker,2025-10-23,1,OKC,IND,,0,30.316666666666666,6,11,1,4,1,3,4,1,0,2,13,0,0,4,-7.0,,,,,,,,,
0022500103,Jarace Walker,2025-10-25,0,MEM,IND,,0,26.693333333333335,2,13,2,7,1,6,3,0,1,1,6,0,0,0,-14.0,,,,,,,,,
0022500110,Jarace Walker,2025-10-26,0,MIN,IND,,0,26.33,2,8,1,7,1,6,4,0,1,2,5,0,0,2,-11.0,,,,,,,,,
0022500133,Jarace Walker,2025-10-29,0,DAL,IND,PF,1,35.711666666666666,5,19,4,6,0,6,5,3,1,1,20,6,7,3,-3.0,,,,,,,,,
0022500020,Jarace Walker,2025-10-31,1,ATL,IND,SG,1,27.9,6,13,4,3,1,2,3,0,0,1,17,1,2,2,-8.0,,,,,,,,,
0022500144,Jarace Walker,2025-11-01,1,GSW,IND,SG,1,29.95,2,9,0,9,2,7,5,0,0,4,6,2,2,2,13.0,,,,,,,,,
0022500157,Jarace Walker,2025-11-03,1,MIL,IND,SG,1,38.166666666666664,7,15,2,8,1,7,5,0,0,2,18,2,4,3,-10.0,,,,,,,,,
0022500173,Jarace Walker,2025-11-05,1,BKN,IND,SF,1,32.18333333333333,3,11,0,6,0,6,6,0,1,1,6,0,0,2,-9.0,,,,,,,,,
0022500189,Jarace Walker,2025-11-08,0,DEN,IND,SF,1,21.8,3,7,1,5,1,4,2,0,0,1,8,1,2,2,7.0,,,,,,,,,
0022500196,Jarace Walker,2025-11-09,0,GSW,IND,SF,1,31.55,4,14,3,2,0,2,0,0,1,6,12,1,1,3,-11.0,,,,,,,,,
0022500211,Jarace Walker,2025-11-11,0,UTA,IND,,0,22.116666666666667,1,8,0,1,0,1,0,1,1,3,11,9,9,1,-20.0,,,,,,,,,
0022500226,Jarace Walker,2025-11-13,0,PHX,IND,,0,26.383333333333333,0,10,0,4,1,3,2,0,1,1,2,2,2,1,-28.0,,,,,,,,,
0022500230,Jarace Walker,2025-11-15,1,TOR,IND,SG,1,29.52,2,9,0,8,0,8,2,2,0,4,8,4,5,2,-7.0,,,,,,,,,
0022500242,Jarace Walker,2025-11-17,0,DET,IND,SF,1,28.445,2,4,1,3,2,1,1,2,0,3,8,3,5,2,-9.0,,,,,,,,,
0022500256,Jarace Walker,2025-11-19,1,CHA,IND,,0,25.566666666666666,3,6,3,4,0,4,0,0,0,2,9,0,0,2,-2.0,,,,,,,,,
0022500048,Jarace Walker,2025-11-21,0,CLE,IND,,0,17.113333333333333,2,6,0,4,0,4,0,0,0,0,6,2,2,2,-7.0,,,,,,,,,
0022500283,Jarace Walker,2025-11-24,1,DET,IND,,0,27.05,8,10,5,6,1,5,2,1,0,2,21,0,0,2,8.0,,,,,,,,,
0022500063,Jarace Walker,2025-11-26,0,TOR,IND,SF,1,26.666666666666668,4,9,3,9,1,8,2,2,1,3,13,2,2,2,-13.0,,,,,,,,,
0022500073,Jarace Walker,2025-11-28,1,WAS,IND,SF,1,23.133333333333333,3,9,0,7,0,7,1,0,1,1,10,4,5,1,4.0,,,,,,,,,
0022500295,Jarace Walker,2025-11-29,1,CHI,IND,,0,20.333333333333332,1,4,1,2,0,2,1,0,1,1,4,1,2,0,-5.0,,,,,,,,,
0022500310,Jarace Walker,2025-12-01,1,CLE,IND,SF,1,29.3,2,8,0,5,0,5,3,2,0,2,7,3,4,1,-2.0,,,,,,,,,
0022500325,Jarace Walker,2025-12-03,1,DEN,IND,,0,21.6,4,7,1,3,0,3,0,0,0,1,11,2,2,2,-24.0,,,,,,,,,
0022500345,Jarace Walker,2025-12-05,0,CHI,IND,,0,9.033333333333333,1,3,1,1,0,1,0,0,0,1,3,0,0,0,2.0,,,,,,,,,
0022500364,Jarace Walker,2025-12-08,1,SAC,IND,,0,18.433333333333334,3,5,2,3,1,2,1,0,0,2,12,4,4,1,3.0,,,,,,,,,
0022501211,Jarace Walker,2025-12-12,0,PHI,IND,,0,18.2,1,4,1,7,0,7,1,1,0,2,3,0,0,2,-4.0,,,,,,,,,
0022501216,Jarace Walker,2025-12-14,1,WAS,IND,,0,22.2,5,13,2,3,1,2,0,0,1,1,12,0,0,1,0.0,,,,,,,,,
0022500372,Jarace Walker,2025-12-18,1,NYK,IND,,0,16.283333333333335,2,4,1,3,0,3,1,0,0,2,6,1,2,2,-7.0,,,,,,,,,
0022500389,Jarace Walker,2025-12-20,0,NOP,IND,,0,20.083333333333332,2,11,1,5,0,5,3,1,1,0,7,2,3,1,-11.0,,,,,,,,,
0022500403,Jarace Walker,2025-12-22,0,BOS,IND,,0,15.355,1,5,0,4,0,4,0,1,0,1,2,0,0,2,-8.0,,,,,,,,,
0022500413,Jarace Walker,2025-12-23,1,MIL,IND,,0,16.816666666666666,1,8,1,2,0,2,0,0,0,1,4,1,2,2,-12.0,,,,,,,,,
0022500426,Jarace Walker,2025-12-26,1,BOS,IND,,0,18.131666666666668,4,9,4,3,0,3,2,0,0,0,12,0,0,1,-19.0,,,,,,,,,
0022500436,Jarace Walker,2025-12-27,0,MIA,IND,,0,20.616666666666667,0,1,0,3,0,3,1,0,0,3,3,3,4,1,5.0,,,,,,,,,
0022500453,Jarace Walker,2025-12-29,0,HOU,IND,,0,23.583333333333332,5,7,2,2,0,2,3,1,0,1,12,0,0,0,-3.0,,,,,,,,,
0022500464,Jarace Walker,2025-12-31,1,ORL,IND,,0,17.733333333333334,4,7,1,4,0,4,0,1,0,0,9,0,0,1,-3.0,,,,,,,,,
0022500476,Jarace Walker,2026-01-02,1,SAS,IND,,0,11.221666666666668,4,6,2,0,0,0,0,1,0,1,11,1,1,0,-10.0,,,,,,,,,
0022500495,Jarace Walker,2026-01-04,0,ORL,IND,,0,16.383333333333333,2,4,2,1,0,1,3,0,0,0,6,0,0,1,3.0,,,,,,,,,
0022500510,Jarace Walker,2026-01-06,1,CLE,IND,,0,17.666666666666668,4,7,2,2,0,2,3,1,0,0,10,0,0,2,-4.0,,,,,,,,,
0022500528,Jarace Walker,2026-01-08,0,CHA,IND,,0,12.55,0,5,0,3,0,3,1,1,0,1,2,2,2,0,-7.0,,,,,,,,,
0022500543,Jarace Walker,2026-01-10,1,MIA,IND,,0,29.85,4,8,3,9,2,7,4,4,1,1,13,2,2,2,31.0,,,,,,,,,
0022500559,Jarace Walker,2026-01-12,1,BOS,IND,,0,24.778333333333332,4,9,3,7,0,7,1,1,0,1,11,0,0,2,-5.0,,,,,,,,,
0022500571,Jarace Walker,2026-01-14,1,TOR,IND,,0,18.438333333333333,4,10,3,1,1,0,2,0,0,0,11,0,0,3,-14.0,,,,,,,,,
0022500588,Jarace Walker,2026-01-16,1,NOP,IND,,0,21.34,2,5,2,1,0,1,3,0,1,0,6,0,0,4,2.0,,,,,,,,,
0022500595,Jarace Walker,2026-01-17,0,DET,IND,PF,1,26.45,4,12,2,5,1,4,2,1,0,4,13,3,6,1,-31.0,,,,,,,,,
0022500609,Jarace Walker,2026-01-19,0,PHI,IND,,0,21.901666666666667,4,6,0,5,0,5,2,0,2,1,8,0,0,1,-3.0,,,,,,,,,
0022500621,Jarace Walker,2026-01-21,0,BOS,IND,,0,29.083333333333332,7,14,3,3,0,3,2,2,0,0,19,2,2,2,-17.0,,,,,,,,,
0022500641,Jarace Walker,2026-01-23,0,OKC,IND,PF,1,30.583333333333332,8,15,3,4,0,4,3,2,0,2,26,7,11,5,9.0,,,,,,,,,
0022500659,Jarace Walker,2026-01-26,0,ATL,IND,PF,1,29.583333333333332,4,8,2,7,2,5,3,5,1,3,12,2,2,1,0.0,,,,,,,,,
0022500672,Jarace Walker,2026-01-28,1,CHI,IND,PF,1,21.531666666666666,6,8,2,0,0,0,0,0,0,0,16,2,2,0,-14.0,,,,,,,,,
0022500698,Jarace Walker,2026-01-31,1,ATL,IND,PF,1,26.278333333333332,5,12,1,10,2,8,4,0,0,1,11,0,0,0,-9.0,,,,,,,,,
0022500713,Jarace Walker,2026-02-02,1,HOU,IND,,0,22.583333333333332,5,9,2,4,0,4,1,1,0,0,12,0,0,2,7.0,,,,,,,,,
0022500717,Jarace Walker,2026-02-03,1,UTA,IND,PF,1,31.968333333333334,8,17,1,6,0,6,4,1,0,8,24,7,9,3,-14.0,,,,,,,,,
0022500743,Jarace Walker,2026-02-06,0,MIL,IND,,0,30.488333333333333,6,9,1,9,1,8,1,1,1,2,15,2,2,1,11.0,,,,,,,,,
0022500759,Jarace Walker,2026-02-08,0,TOR,IND,,0,27.866666666666667,4,14,2,6,2,4,2,1,0,4,13,3,3,3,-13.0,,,,,,,,,
0022500779,Jarace Walker,2026-02-11,0,BKN,IND,PF,1,32.026666666666664,9,18,2,5,2,3,3,1,1,2,23,3,5,3,-8.0,,,,,,,,,
0022500795,Jarace Walker,2026-02-19,0,WAS,IND,PF,1,29.6,5,15,1,14,2,12,7,2,0,5,19,8,10,4,-2.0,,,,,,,,,
0022500803,Jarace Walker,2026-02-20,0,WAS,IND,PF,1,30.766666666666666,3,11,3,12,3,9,6,1,0,5,12,3,4,3,-15.0,,,,,,,,,
0022500821,Jarace Walker,2026-02-22,1,DAL,IND,SF,1,34.31666666666667,6,13,4,9,1,8,6,2,0,2,18,2,5,3,3.0,,,,,,,,,
0022500831,Jarace Walker,2026-02-24,1,PHI,IND,PF,1,32.1,3,13,0,10,4,6,6,1,1,2,8,2,2,0,-16.0,,,,,,,,,
0022500848,Jarace Walker,2026-02-26,1,CHA,IND,SF,1,31.116666666666667,7,17,2,6,2,4,1,1,1,2,16,0,0,0,-10.0,,,,,,,,,
0022500872,Jarace Walker,2026-03-01,1,MEM,IND,SF,1,25.033333333333335,8,10,4,3,0,3,2,0,1,2,21,1,4,0,-16.0,,,,,,,,,
0022500898,Jarace Walker,2026-03-04,0,LAC,IND,SF,1,30.671666666666667,6,12,1,5,1,4,5,0,0,2,17,4,4,4,2.0,,,,,,,,,
0022500914,Jarace Walker,2026-03-06,0,LAL,IND,SF,1,26.85,4,9,1,9,1,8,5,1,0,2,10,1,2,2,9.0,,,,,,,,,
0022500929,Jarace Walker,2026-03-08,0,POR,IND,SF,1,30.75,5,8,2,3,0,3,1,2,0,2,14,2,2,2,-10.0,,,,,,,,,
0022500945,Jarace Walker,2026-03-10,0,SAC,IND,SF,1,38.61666666666667,3,10,1,9,0,9,2,2,0,4,8,1,1,2,-13.0,,,,,,,,,
0022500167,Jared McCain,2025-11-04,0,CHI,PHI,,0,15.153333333333332,0,4,0,1,0,1,2,0,0,0,0,0,0,2,-5.0,,,,,,,,,
0022500195,Jared McCain,2025-11-09,1,DET,PHI,,0,8.85,0,3,0,0,0,0,1,1,0,0,0,0,0,1,7.0,,,,,,,,,
0022500209,Jared McCain,2025-11-11,1,BOS,PHI,,0,6.8,0,2,0,1,0,1,1,0,0,1,0,0,0,1,1.0,,,,,,,,,
0022500243,Jared McCain,2025-11-17,1,LAC,PHI,,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,,,,,,,,,
0022500258,Jared McCain,2025-11-19,1,TOR,PHI,,0,13.916666666666666,2,7,1,2,0,2,0,0,0,1,5,0,0,2,-12.0,,,,,,,,,
0022500266,Jared McCain,2025-11-20,0,MIL,PHI,,0,12.65,3,8,2,2,0,2,0,0,0,1,8,0,0,1,6.0,,,,,,,,,
0022500275,Jared McCain,2025-11-23,1,MIA,PHI,,0,25.716666666666665,5,11,3,1,0,1,2,1,0,1,15,2,2,3,1.0,,,,,,,,,
0022500058,Jared McCain,2025-11-25,1,ORL,PHI,,0,24.916666666666668,6,13,2,1,1,0,3,0,0,0,15,1,2,2,-31.0,,,,,,,,,
0022500070,Jared McCain,2025-11-28,0,BKN,PHI,,0,28.833333333333332,7,16,4,4,1,3,1,5,0,0,20,2,2,1,18.0,,,,,,,,,
0022500304,Jared McCain,2025-11-30,1,ATL,PHI,,0,28.501666666666665,2,7,1,4,0,4,1,1,0,2,5,0,0,2,-18.0,,,,,,,,,
0022500318,Jared McCain,2025-12-02,1,WAS,PHI,,0,25.183333333333334,6,11,2,3,0,3,5,1,0,3,14,0,0,0,37.0,,,,,,,,,
0022500333,Jared McCain,2025-12-04,1,GSW,PHI,,0,21.091666666666665,3,6,1,1,0,1,3,0,0,3,7,0,0,1,-4.0,,,,,,,,,
0022500348,Jared McCain,2025-12-05,0,MIL,PHI,,0,22.761666666666667,3,10,2,6,0,6,4,2,0,0,8,0,0,2,9.0,,,,,,,,,
0022500362,Jared McCain,2025-12-07,1,LAL,PHI,,0,12.916666666666666,3,7,2,1,0,1,1,0,0,0,8,0,0,2,3.0,,,,,,,,,
0022501211,Jared McCain,2025-12-12,1,IND,PHI,,0,13.866666666666667,2,6,1,1,0,1,0,1,0,1,5,0,0,2,-13.0,,,,,,,,,
0022501217,Jared McCain,2025-12-14,0,ATL,PHI,,0,17.75,0,5,0,3,0,3,5,2,0,0,0,0,0,1,0.0,,,,,,,,,
0022500382,Jared McCain,2025-12-19,0,NYK,PHI,,0,21.05,4,10,1,3,0,3,1,0,0,1,12,3,3,1,-1.0,,,,,,,,,
0022500387,Jared McCain,2025-12-20,1,DAL,PHI,,0,30.4,3,11,1,5,0,5,5,3,0,2,12,5,6,0,29.0,,,,,,,,,
0022500410,Jared McCain,2025-12-23,1,BKN,PHI,SG,1,39.22666666666667,3,11,1,9,1,8,4,2,0,2,10,3,4,1,-7.0,,,,,,,,,
0022500427,Jared McCain,2025-12-26,0,CHI,PHI,,0,16.813333333333333,3,9,0,3,0,3,0,2,0,0,6,0,0,3,3.0,,,,,,,,,
0022500442,Jared McCain,2025-12-28,0,OKC,PHI,,0,23.315,4,6,2,4,0,4,1,0,0,3,10,0,0,1,-3.0,,,,,,,,,
0022500458,Jared McCain,2025-12-30,0,MEM,PHI,,0,12.695,1,4,0,4,1,3,1,0,0,0,2,0,0,1,5.0,,,,,,,,,
0022500473,Jared McCain,2026-01-01,0,DAL,PHI,,0,14.016666666666667,1,5,0,3,0,3,0,1,0,0,2,0,0,3,9.0,,,,,,,,,
0022500487,Jared McCain,2026-01-03,0,NYK,PHI,,0,17.616666666666667,2,7,2,2,0,2,1,0,1,0,6,0,0,1,7.0,,,,,,,,,
0022500507,Jared McCain,2026-01-05,1,DEN,PHI,,0,18.716666666666665,1,4,1,0,0,0,4,0,0,1,3,0,0,0,6.0,,,,,,,,,
0022500518,Jared McCain,2026-01-07,1,WAS,PHI,,0,10.7,0,3,0,0,0,0,0,0,0,0,2,2,2,0,-10.0,,,,,,,,,
0022500533,Jared McCain,2026-01-09,0,ORL,PHI,,0,4.533333333333333,1,1,0,1,0,1,1,0,0,1,2,0,0,1,1.0,,,,,,,,,
0022500550,Jared McCain,2026-01-11,0,TOR,PHI,,0,9.25,2,5,1,1,0,1,1,0,0,0,5,0,0,0,-8.0,,,,,,,,,
0022500560,Jared McCain,2026-01-12,0,TOR,PHI,,0,5.866666666666667,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0.0,,,,,,,,,
0022500572,Jared McCain,2026-01-14,1,CLE,PHI,,0,9.7,1,2,0,0,0,0,0,0,0,0,6,4,4,0,0.0,,,,,,,,,
0022500609,Jared McCain,2026-01-19,1,IND,PHI,,0,0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,,,,,,,,,
0022500657,Jared McCain,2026-01-26,0,CHA,PHI,,0,22.866666666666667,6,13,4,3,0,3,3,0,1,3,16,0,0,0,3.0,,,,,,,,,
0022500666,Jared McCain,2026-01-27,1,MIL,PHI,,0,24.166666666666668,6,8,5,1,0,1,3,0,0,0,17,0,0,2,13.0,,,,,,,,,
0022500680,Jared McCain,2026-01-29,1,SAC,PHI,,0,15.14,2,4,0,1,0,1,1,0,0,2,4,0,0,1,-1.0,,,,,,,,,
0022500699,Jared McCain,2026-01-31,1,NOP,PHI,,0,16.65,4,7,4,2,2,0,1,0,0,0,12,0,0,3,4.0,,,,,,,,,
0022500715,Jared McCain,2026-02-02,0,LAC,PHI,,0,14.266666666666667,2,2,2,2,0,2,4,0,0,2,6,0,0,1,6.0,,,,,,,,,
0022500724,Jared McCain,2026-02-03,0,GSW,PHI,,0,8.316666666666666,0,2,0,0,0,0,2,0,0,0,0,0,0,0,10.0,,,,,,,,,
0022500748,Jared McCain,2026-02-07,1,HOU,OKC,,0,13.938333333333333,2,6,1,2,2,0,1,0,0,2,5,0,0,0,12.0,,,,,,,,,
0022500769,Jared McCain,2026-02-09,0,LAL,OKC,,0,13.616666666666667,3,6,1,3,0,3,0,0,0,0,7,0,0,2,10.0,,,,,,,,,
0022500785,Jared McCain,2026-02-11,0,PHX,OKC,,0,22.3,5,8,2,4,1,3,1,2,0,2,12,0,0,0,9.0,,,,,,,,,
0022500789,Jared McCain,2026-02-12,1,MIL,OKC,,0,24.05,3,9,2,3,1,2,2,0,0,2,13,5,6,3,-3.0,,,,,,,,,
0022500808,Jared McCain,2026-02-20,1,BKN,OKC,,0,22.663333333333334,7,12,3,4,1,3,0,1,0,1,21,4,4,1,6.0,,,,,,,,,
0022500817,Jared McCain,2026-02-22,1,CLE,OKC,,0,15.75,3,7,2,3,2,1,1,1,0,1,10,2,2,1,-2.0,,,,,,,,,
0022500834,Jared McCain,2026-02-24,0,TOR,OKC,,0,10.085,2,5,0,4,1,3,0,1,0,1,5,1,2,2,-9.0,,,,,,,,,
0022500842,Jared McCain,2026-02-25,0,DET,OKC,,0,29.943333333333335,6,16,4,3,1,2,2,0,0,0,20,4,4,1,4.0,,,,,,,,,
0022500862,Jared McCain,2026-02-27,1,DEN,OKC,,0,19.2,6,8,2,2,0,2,1,1,0,2,14,0,0,1,9.0,,,,,,,,,
